A000,COLERA DEBIDO A VIBRIO CHOLERAE O1, BIOTIPO CHOLERAE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
A001,COLERA DEBIDO A VIBRIO CHOLERAE O1, BIOTIPO EL TOR,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K118,OTRAS ENFERMEDADES DE LAS GLANDULAS SALIVALES,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K119,ENFERMEDAD DE GLANDULA SALIVAL. NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K120,ESTOMATITIS AFTOSA RECURRENTE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K121,OTRAS FORMAS DE ESTOMATITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K122,CELULITIS Y ABSCESO DE BOCA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K130,ENFERMEDADES DE LOS LABIOS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K131,MORDEDURA DEL LABIO Y DE LA MEJILLA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K132,LEUCOPLASIA Y OTRAS ALTERACIONES DEL EPITELIO BUCAL, INCLUYENDO LA LENGUA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K133,LEUCOPLASIA PILOSA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K134,GRANULOMA Y LESIONES SEMEJANTES DE LA MUCOSA BUCAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K135,FIBROSIS DE LA SUBMUCOSA BUCAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K136,HIPERPLASIA IRRITATIVA DE LA MUCOSA BUCAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K137,OTRAS LESIONES Y LAS NO ESPECIFICADAS DE LA MUCOSA BUCAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K140,GLOSITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K141,LENGUA GEOGRAFICA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K142,GLOSITIS ROMBOIDEA MEDIANA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K143,HIPERTROFIA DE LAS PAPILAS LINGUALES,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K144,ATROFIA DE LAS PAPILAS LINGUALES,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K145,LENGUA PLEGADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K146,GLOSODINIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K148,OTRAS ENFERMEDADES DE LA LENGUA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K149,ENFERMEDAD DE LA LENGUA, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K20,ESOFAGITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K210,ENFERMEDAD DEL REFLUJO GASTROESOFAGICO CON ESOFAGITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K219,ENFERMEDAD DEL REFLUJO GASTROESOFAGICO SIN ESOFAGITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K220,ACALASIA DEL CARDIAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K221,ULCERA DEL ESOFAGO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K222,OBSTRUCCION DEL ESOFAGO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K223,PERFORACION DEL ESOFAGO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K224,DISQUINESIA DEL ESOFAGO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K225,DIVERTICULO DEL ESOFAGO, ADQUIRIDO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K226,SINDROME DE LACERACION Y HEMORRAGIA GASTROESOFAGICAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K228,OTRAS ENFERMEDADES ESPECIFICADAS DEL ESOFAGO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K229,ENFERMEDAD DEL ESOFAGO, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
"K230*"",""ESOFAGITIS TUBERCULOSA A18.†)"",""1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,"
"K231*"",""MEGAESOFAGO EN LA ENFERMEDAD DE CHAGAS B57.3†)"",""1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,"
"K238*"",""TRASTORNOS DEL ESOFAGO EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,"
K250,ULCERA GASTRICA AGUDA CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K251,ULCERA GASTRICA AGUDA CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K252,ULCERA GASTRICA AGUDA CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K253,ULCERA GASTRICA AGUDA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K254,ULCERA GASTRICA CRONICA O NO ESPECIFICADA, CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K255,ULCERA GASTRICA CRONICA O NO ESPECIFICADA, CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K256,ULCERA GASTRICA CRONICA O NO ESPECIFICADA, CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K257,ULCERA GASTRICA CRONICA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K259,ULCERA GASTRICA NO ESPECIFICADA COMO AGUDA NI CRONICA, SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K260,ULCERA DUODENAL AGUDA CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K261,ULCERA DUODENAL AGUDA CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K262,ULCERA DUODENAL AGUDA CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K263,ULCERA DUODENAL AGUDA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K264,ULCERA DUODENAL CRONICA O NO ESPECIFICADA, CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K265,ULCERA DUODENAL CRONICA O NO ESPECIFICADA, CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K266,ULCERA DUODENAL CRONICA O NO ESPECIFICADA, CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K267,ULCERA DUODENAL CRONICA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K269,ULCERA DUODENAL NO ESPECIFICADA COMO AGUDA NI CRONICA, SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K270,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO AGUDA CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K271,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO AGUDA CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K272,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO AGUDA CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K273,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO AGUDA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K274,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO CRONICA O NO ESPECIFICADA, CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K275,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO CRONICA O NO ESPECIFICADA, CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K276,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO CRONICA O NO ESPECIFICADA, CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K277,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO CRONICA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K279,ULCERA PEPTICA, DE SITIO NO ESPECIFICADO NO ESPECIFICADA COMO AGUDA NI CRONICA, SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K280,ULCERA GASTROYEYUNAL AGUDA CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K281,ULCERA GASTROYEYUNAL AGUDA CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K282,ULCERA GASTROYEYUNAL AGUDA CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K283,ULCERA GASTROYEYUNAL AGUDA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K284,ULCERA GASTROYEYUNAL CRONICA O NO ESPECIFICADA, CON HEMORRAGIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K285,ULCERA GASTROYEYUNAL CRONICA O NO ESPECIFICADA, CON PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K286,ULCERA GASTROYEYUNAL CRONICA O NO ESPECIFICADA, CON HEMORRAGIA Y PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K287,ULCERA GASTROYEYUNAL CRONICA SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K289,ULCERA GASTROYEYUNAL NO ESPECIFICADA COMO AGUDA NI CRONICA, SIN HEMORRAGIA NI PERFORACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K290,GASTRITIS AGUDA HEMORRAGICA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K291,OTRAS GASTRITIS AGUDAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K292,GASTRITIS ALCOHOLICA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
"K293,GASTRITIS CRONICA SUPERFICIAL."",""1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,"
K294,GASTRITIS CRONICA ATROFICA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K295,GASTRITIS CRONICA, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K296,OTRAS GASTRITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K297,GASTRITIS, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K298,DUODENITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K299,GASTRODUODENITIS, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K30,DISPEPSIA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K310,DILATACION AGUDA DEL ESTOMAGO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K311,ESTENOSIS PILORICA HIPERTROFICA DEL ADULTO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K312,ESTRECHEZ O ESTENOSIS DEL ESTOMAGO EN RELOJ DE ARENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K313,ESPASMO DEL PILORO, NO CLASIFICADO EN OTRA PARTE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K314,DIVERTICULO GASTRICO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K315,OBSTRUCCION DEL DUODENO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K316,FISTULA DEL ESTOMAGO Y DEL DUODENO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K317,POLIPO DEL ESTOMAGO Y DEL DUODENO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K318,OTRAS ENFERMEDADES ESPECIFICADAS DEL ESTOMAGO Y DEL DUODENO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K319,ENFERMEDAD DEL ESTOMAGO Y DEL DUODENO, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K350,APENDICITIS AGUDA CON PERITONITIS GENERALIZADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K351,APENDICITIS AGUDA CON ABSCESO PERITONEAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K359,APENDICITIS AGUDA, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K36,OTROS TIPOS DE APENDICITIS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K37,APENDICITIS, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K380,HIPERPLASIA DEL APENDICE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K381,CONCRECIONES APENDICULARES,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K382,DIVERTICULO DEL APENDICE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K383,FISTULA DEL APENDICE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K388,OTRAS ENFERMEDADES ESPECIFICADAS DEL APENDICE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K389,ENFERMEDAD DEL APENDICE, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K400,HERNIA INGUINAL BILATERAL CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K401,HERNIA INGUINAL BILATERAL CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K402,HERNIA INGUINAL BILATERAL, SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K403,HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K404,HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K409,HERNIA INGUINAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K410,HERNIA FEMORAL BILATERAL, CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K411,HERNIA FEMORAL BILATERAL, CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K412,HERNIA FEMORAL BILATERAL, SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K413,HERNIA FEMORAL UNILATERAL O NO ESPECIFICADA, CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K414,HERNIA FEMORAL UNILATERAL O NO ESPECIFICADA, CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K419,HERNIA FEMORAL UNILATERAL O NO ESPECIFICADA, SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K420,HERNIA UMBILICAL CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K421,HERNIA UMBILICAL CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K429,HERNIA UMBILICAL SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K430,HERNIA VENTRAL CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K431,HERNIA VENTRAL CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K439,HERNIA VENTRAL SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K440,HERNIA DIAFRAGMATICA CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K441,HERNIA DIAFRAGMATICA CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K449,HERNIA DIAFRAGMATICA SIN OBSTRUCCIÓN NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K450,OTRAS HERNIAS DE LA CAVIDAD ABDOMINAL ESPECIFICADAS, CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K451,OTRAS HERNIAS DE LA CAVIDAD ABDOMINAL ESPECIFICADAS, CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K458,OTRAS HERNIAS DE LA CAVIDAD ABDOMINAL ESPECIFICADAS, SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K460,HERNIA ABDOMINAL NO ESPECIFICADA, CON OBSTRUCCION, SIN GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K461,HERNIA ABDOMINAL NO ESPECIFICADA, CON GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K469,HERNIA ABDOMINAL NO ESPECIFICADA, SIN OBSTRUCCION NI GANGRENA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K500,ENFERMEDAD DE CROHN DEL INTESTINO DELGADO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K501,ENFERMEDAD DE CROHN DEL INTESTINO GRUESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K508,OTROS TIPOS DE ENFERMEDAD DE CROHN,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K509,ENFERMEDAD DE CROHN, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K510,ENTEROCOLITIS CRONICA) ULCERATIVA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K511,ILEOCOLITIS CRONICA) ULCERATIVA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K512,PROCTITIS CRONICA) ULCERATIVA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K513,RECTOSIGMOIDITIS CRONICA) ULCERATIVA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K514,SEUDOPOLIPOSIS DEL COLON,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K515,PROCTOCOLITIS MUCOSA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K518,OTRAS COLITIS ULCERATIVAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K519,COLITIS ULCERATIVA, SIN OTRA ESPECIFICACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K520,COLITIS Y GASTROENTERITIS DEBIDAS A RADIACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K521,COLITIS Y GASTROENTERITIS TOXICAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K522,COLITIS Y GASTROENTERITIS ALERGICAS Y DIETETICAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K528,OTRAS COLITIS Y GASTROENTERITIS NO INFECCIOSAS ESPECIFICADAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K529,COLITIS Y GASTROENTERITIS NO INFECCIOSAS, NO ESPECIFICADAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K550,TRASTORNO VASCULAR AGUDO DE LOS INTESTINOS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K551,TRASTORNO VASCULAR CRONICO DEL INTESTINO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K552,ANGIODISPLASIA DEL COLON,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K558,OTROS TRASTORNOS VASCULARES DEL INTESTINO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K559,TRASTORNO VASCULAR DEL INTESTINO, NO ESPECIFICADO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K560,ILEO PARALITICO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K561,INVAGINACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K562,VOLVULO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K563,ILEO POR CALCULO BILIAR,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K564,OTRAS OBSTRUCCIONES DEL INTESTINO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K565,ADHERENCIAS [BRIDAS] INTESTINALES CON OBSTRUCCION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K566,OTRAS OBSTRUCCIONES INTESTINALES Y LAS NO ESPECIFICADAS,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K567,ILEO, NO ESPECIFICADO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K570,ENFERMEDAD DIVERTICULAR DEL INTESTINO DELGADO CON PERFORACION Y ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K571,ENFERMEDAD DIVERTICULAR DEL INTESTINO DELGADO SIN PERFORACION NI ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K572,ENFERMEDAD DIVERTICULAR DEL INTESTINO GRUESO CON PERFORACION Y ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K573,ENFERMEDAD DIVERTICULAR DEL INTESTINO GRUESO SIN PERFORACION NI ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K574,ENFERMEDAD DIVERTICULAR DE AMBOS INTESTINOS CON PERFORACION Y ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K575,ENFERMEDAD DIVERTICULAR DE AMBOS INTESTINOS, SIN PERFORACION NI ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K578,ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, CON PERFORACION Y ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K579,ENFERMEDAD DIVERTICULAR DEL INTESTINO, PARTE NO ESPECIFICADA, SIN PERFORACION NI ABSCESO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K580,SINDROME DEL COLON IRRITABLE CON DIARREA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K589,SINDROME DEL COLON IRRITABLE SIN DIARREA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K590,CONSTIPACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K591,DIARREA FUNCIONAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K592,INTESTINO NEUROGENICO, NO CLASIFICADO EN OTRA PARTE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K593,MEGACOLON, NO CLASIFICADO EN OTRA PARTE,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K594,ESPASMO ANAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K598,OTROS TRASTORNOS FUNCIONALES ESPECIFICADOS DEL INTESTINO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K599,TRASTORNO FUNCIONAL INTESTINAL, NO ESPECIFICADO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K600,FISURA ANAL AGUDA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K601,FISURA ANAL CRONICA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K602,FISURA ANAL, NO ESPECIFICADA,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K603,FISURA ANAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K604,FISTULA RECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K605,FISTULA ANORRECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K610,ABSCESO ANAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K611,ABSCESO RECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K612,ABSCESO ANORRECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K613,ABSCESO ISQUIORRECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K614,ABSCESO INTRAESFINTERIANO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K620,POLIPO ANAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K621,POLIPO RECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K622,PROLAPSO ANAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K623,PROLAPSO RECTAL,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K624,ESTENOSIS DEL ANO Y DEL RECTO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K625,HEMORRAGIA DEL ANO Y DEL RECTO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K626,ULCERA DEL ANO Y DEL RECTO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K627,PROCTITIS POR RADIACION,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
K628,OTRAS ENFERMEDADES ESPECIFICADAS DEL ANO Y DEL RECTO,1,2013-11-14 22:50:58.778659,2013-11-14 22:50:58.778659,
